time blob_mass ism_mass r_forward r_reverse total_mass E_blob E_ism blob_energy ism_energy total_energy ism_rest total_lum reverse_lum reverse_lum2 reverse_lum3 blob_mass2 critical_mass maxgamma blob_kinetic swept_up maxgamma_forward maxgamma_blob
752.9166666666666 691118.8226885392 25288656.10273156 368.78366441825415 140.04320781755737 31846147.807830267 0.0 0.0 20436.738451974536 854556.1500738203 875003.1504687346 25042104.38712297 513.7515314701751 2.3496465103152353 4.117126313884104 0.0 682668.2565552567 665362.0078321203 1.026010274887085 8569.417909325599 25979774.901141476 1.0203289985656738 1.026010274887085
756.7777777777778 691751.1979883973 25490344.84873198 369.74881402416423 139.85017789637536 31846147.630830992 0.0 0.0 20552.764326955676 854450.1922035547 875002.959217139 25243900.330409426 510.95635732078586 2.372824946369668 4.130394397430285 0.0 683264.9650262748 666186.3229563328 1.0256364345550537 8606.10382480561 26128042.051126707 1.0153721570968628 1.0256364345550537
760.6388888888889 691579.9792615189 25646051.44803331 370.52093370889236 139.46411805401132 31846147.878150232 0.0 0.0 20610.432661662264 854354.0648867915 875003.1705914383 25399738.753657915 508.0774592988609 2.398226784373998 4.170936146271639 0.0 683061.3630293498 666228.092197136 1.0252665281295776 8639.507950220937 26337631.3740198 1.0152500867843628 1.0252665281295776
764.5 691360.9693332053 25852760.91275202 371.48608331480244 139.07805821164726 31846147.638812263 0.0 0.0 20661.799027302404 854341.0915349658 875002.9312410854 25606534.364674166 505.36050003085626 2.4241581761547657 4.1877303976267815 0.0 682812.7195061628 666209.2065562811 1.0249223709106445 8670.103611304748 26544121.857653648 1.0151433944702148 1.0249223709106445
768.3611111111111 691160.3113196205 26009743.070207197 372.25820299953057 138.69199836928323 31846147.636798397 0.0 0.0 20714.797216901676 854241.3638153755 875002.9214832779 25763652.436086077 502.60280979657733 2.4516145073700026 4.229305462800786 0.0 682583.6001769174 666203.6281354809 1.0245870351791382 8699.506620736633 26700903.36624831 1.0150319337844849 1.0245870351791382
772.2222222222222 691834.0802928229 26217572.979299664 373.22335260544065 138.4989684481012 31846147.529186677 0.0 0.0 20834.520142737332 854167.0803615404 875002.8742162454 25971577.315835822 499.8749281822637 2.480927889071602 4.2509573929149225 0.0 683226.4080510732 667037.0620144141 1.0242705345153809 8731.409832059377 26909407.02024668 1.0149121284484863 1.0242705345153809
776.0833333333334 691641.9842685452 26373704.303135943 373.9954722901688 138.11290860573715 31846147.67872301 0.0 0.0 20887.552589925297 854027.2920684832 875002.9649864591 26127843.86779924 497.16698379573427 2.511171966177171 4.295898541257094 0.0 683008.6700945332 667016.929415594 1.0239750146865845 8757.941764734025 27065346.26759225 1.014784336090088 1.0239750146865845
779.9444444444445 691446.4864866558 26587202.01402275 374.96062189607886 137.7268487633731 31846147.777540036 0.0 0.0 20939.67267274596 854062.1566809695 875003.1946071238 26341428.31791208 494.5543542109592 2.5427137252579057 4.319585547923531 0.0 682789.154705292 666937.731308541 1.0237674713134766 8782.813360659009 27278648.49186486 1.0146763324737549 1.0237674713134766
783.8055555555555 692072.2458347487 26746084.52410734 375.732741580807 137.5338188421911 31846147.775242448 0.0 0.0 21052.773514754794 853893.2517009405 875003.009646081 26500444.10571407 491.942650087477 2.57568752611509 4.344691879678561 0.0 683389.5671967941 667621.5340718173 1.023618221282959 8808.977985507741 27438156.79037741 1.0145729780197144 1.023618221282959
787.6666666666666 691881.3591805219 26959991.671452787 376.6978911867171 137.14775899982703 31846147.784948118 0.0 0.0 21104.613302768907 853898.3981819476 875003.1169086783 26714434.627850223 489.38821927145773 2.610557305322872 4.372467776695192 0.0 683177.9481447568 667504.1949667119 1.0234811305999756 8830.482048340811 27651873.05363748 1.0144708156585693 1.0234811305999756
791.5277777777778 691729.4864561617 27119970.8930244 377.47001087144514 136.761699157463 31846147.77976768 0.0 0.0 21160.591691694382 853777.1435331266 875002.998149956 26874551.611491207 486.741736569138 2.6481552708132794 4.42591467025602 0.0 683006.3270362733 667418.2129492104 1.0233558416366577 8850.988609042517 27697496.782025762 1.014352560043335 1.0233558416366577
795.3888888888889 691541.6182764212 27336499.839401014 378.4351604773553 136.37563931509897 31846147.915469363 0.0 0.0 21211.71387830142 853791.3666787839 875003.1756971 27091163.846011188 484.24723198554426 2.6867749824079743 4.457806585530245 0.0 682801.4216427398 667274.882368944 1.0232685804367065 8868.702809041224 28028041.35277611 1.014249324798584 1.0232685804367065
799.25 691364.1354936397 27500712.7186787 379.20728016208335 135.9895794727349 31846147.73862352 0.0 0.0 21263.621049302692 853708.8872272209 875003.0951561553 27255508.645118836 481.7219124145866 2.7277115317473006 4.513766400900657 0.0 682608.5549993316 667146.7911110832 1.0231759548187256 8884.720266626015 28192076.864884023 1.014135718345642 1.0231759548187256
803.1111111111111 691150.6236168381 27717090.468096778 380.1724297679935 135.60351963037087 31846147.684497613 0.0 0.0 21310.713840078686 853692.4374712718 875003.1513113505 27471978.900387738 479.3184926551523 2.770022870365132 4.549030962140764 0.0 682382.3441087232 666947.4616444474 1.0231425762176514 8897.96399776546 28408241.145507917 1.0140364170074463 1.0231425762176514
806.9722222222222 691790.3959658765 27884478.06635955 380.94454945272156 135.41048970918885 31846147.71141985 0.0 0.0 21423.6584571714 853574.8248394844 875003.008238672 27639478.464146856 476.8590548753222 2.8163062635451244 4.589926081649768 0.0 683007.4376411729 667577.705904163 1.0231130123138428 8913.175031856621 28576268.454538085 1.0139386653900146 1.0231130123138428
810.8333333333334 691583.13293753 28050801.19781585 381.7166691374497 135.0244298668248 31846147.669468284 0.0 0.0 21470.703801347434 853486.2069228577 875003.0226636983 27805921.692253314 474.4762216895099 2.8635555156607015 4.651661124258352 0.0 682791.0482964019 667406.1755058371 1.0230517387390137 8922.758557574185 28742384.378422834 1.0138347148895264 1.0230517387390137
814.6944444444445 691427.0183472317 28270922.35793789 382.68181874335977 134.63837002446076 31846147.694656778 0.0 0.0 21523.442028914793 853479.5364411421 875003.0043698879 28026127.964827742 472.07905875131706 2.9159851838316704 4.699088483634359 0.0 682628.2149159181 667280.2897039357 1.023000717163086 8929.81997959973 28962349.326280136 1.013737678527832 1.023000717163086
818.5555555555555 691997.2688331343 28441119.53620219 383.45393842808784 134.44534010327874 31846147.783707093 0.0 0.0 21627.33802505394 853371.9314135914 875003.1823167318 28196439.40116994 469.78792544690623 2.969592110286959 4.725893199411035 0.0 683191.5576113149 667843.9629163286 1.022980809211731 8936.99664486697 29050738.66853686 1.0136451721191406 1.022980809211731
